Are E-Cigarettes safe?,"On the other side we see e-cigarette promoters  making concreted, absolutist statements that e-cigarettes are safe and effective aids to smoking cessation.",FAVOR
Are E-Cigarettes safe?,"In addition to containing varying levels of the addictive substance nicotine, e-cigarettes also contain other cancer-causing chemicals, such as formaldehyde.",AGAINST
Are E-Cigarettes safe?,The use of e-cigarettes is on the rise.,FAVOR
Are E-Cigarettes safe?,  Many researchers agree that the sharp spike in popularity for e-cigarettes is fast outpacing research on the potential dangers.,AGAINST
Are E-Cigarettes safe?,"Higher end e-cigarettes allow the heat temperature to be adjusted, which can intensify the nicotine hit.",NONE
Are E-Cigarettes safe?,"The Surgeon General's 2014 report found ""that nicotine adversely affects maternal and fetal health during pregnancy, and that exposure to nicotine during fetal development has lasting adverse consequences for brain development.""",AGAINST
Are E-Cigarettes safe?,FDA has stalled for years in proceeding with proposed rules that would allow it to regulate the e-cigarettes as tobacco products.,NONE
Are E-Cigarettes safe?,"In August 2014, the American Heart Association noted that ""e-cigarettes could fuel and promote nicotine addiction, especially in children"".",AGAINST
Are E-Cigarettes safe?,"But according to a Public Health England report, scientists believe the levels of nicotine in e-cigarettes are unlikely to pose any significant health risk.",FAVOR
Are E-Cigarettes safe?,"E-cigarette sales are projected to overtake cigarette sales in the next decade, and teen use of e-cigarettes outpaces cigarette use, according to a recent survey released by the National Institute on Drug Abuse.",NONE
Are E-Cigarettes safe?,New research reveals that the chemical used to add flavor to e-cigarettes is known to cause severe lung damage.,AGAINST
Are E-Cigarettes safe?,Many users think that e-cigarettes are healthier than traditional cigarettes for personal use or for other people.,FAVOR
Are E-Cigarettes safe?,E-cigarettes were associated with fewer adverse effects than nicotine patches.,FAVOR
Are E-Cigarettes safe?,The AAPHP recommends electronic cigarettes as a less hazardous smoke-free tobacco/nicotine product.,FAVOR
Are E-Cigarettes safe?,The majority of e-cigarettes evaluated included carcinogenic tobacco-specific nitrosamines (TSNAs) and the carcinogen toluene.,AGAINST
Are E-Cigarettes safe?,"E-cigarette vapor can contain cancer-causing formaldehyde at levels up to 15 times higher than regular cigarettes, a new study finds.",AGAINST
Are E-Cigarettes safe?,The EU is updating the Tobacco Products Directive so that electronic cigarettes below a certain nicotine threshold can be sold with health warnings.,NONE
Are E-Cigarettes safe?,The report concluded that the nicotine in the e-cigs is roughly as dangerous as being addicted to coffee,FAVOR
Are E-Cigarettes safe?,"Since e-cigarettes are not validated as cessation tools, may contain nicotine at inconsistent levels and added ingredients that are possibly harmful, allowing e-cigarettes to be used among pregnant women to decrease smoking puts this group at considerable risk.",AGAINST
Should women take HRT post-menopause?,"There are also ne therapies, such as progestogens and testosterone.",NONE
Should women take HRT post-menopause?,"The study, published in the April 4, 2007, issue of JAMA, also discovered that increased risk of heart disease in older women occurs primarily in those who have hot flashes and night sweats, though it remains unclear whether this explained their higher risk on hormone therapy.",AGAINST
Should women take HRT post-menopause?,"Benefits and risks of bioidentical hormones are the same as for other hormone products, according to the U.S. Food and Drug Administration.",NONE
Should women take HRT post-menopause?,"Researchers warned that even taking the treatment for less than five years, as is common medical practice, increased the risk of succumbing to ovarian cancer.",AGAINST
Should women take HRT post-menopause?,Ovarian cancer is a rare condition but all the risks and benefits of hormone therapy need to be carefully considered when treating women at menopause.,NONE
Should women take HRT post-menopause?,"Progestin is a synthetic version of progesterone, a hormone that helps protect the uterus.",NONE
Should women take HRT post-menopause?,"In the decade since, combined HRT use has declined, as have rates of estrogen-receptor-positive  breast cancer in post-menopausal women.",AGAINST
Should women take HRT post-menopause?,"This is thought to be linked to the amount of oestrogen in your body, because being overweight or obese after the menopause causes more oestrogen to be produced.",NONE
Should women take HRT post-menopause?,"And in 2010, the news about combined HRT contributing to more deadly forms of breast cancer and mortality led more practitioners to reconsider the way they counseled women about hormone therapy, according to some reports.",AGAINST
Should women take HRT post-menopause?,"Therefore, for some years doctors have recommended that the only women who should take estrogen without progestin on a continuous basis are women who have had a hysterectomy.",NONE
Should women take HRT post-menopause?,"After five years of taking a combination of estrogen and synthetic progesterone, women in the national WHI clinical were found to be at such high risk for life-threatening diseases such as cancer, that their portion of the trial was halted three years early in 2002.",AGAINST
Should women take HRT post-menopause?,These data suggest that the increased risk for breast cancer that accompanies use of HRT is reversible within a fairly short period following discontinuation of the treatment.,AGAINST
Should women take HRT post-menopause?,"Researchers studied medical records dating as far back as 1973 of 44,421 women on ERT and found they had at least a 60 percent higher risk of ovarian cancer than women who had never used hormone replacement therapy.",AGAINST
Should women take HRT post-menopause?,"During menopause, a woman?s body begins to produce less estrogen and progesterone.",NONE
Should women take HRT post-menopause?,"The risks of hormone therapy may vary depending on whether estrogen is given alone or with a progestin, and depending on your current age and age at menopause, the dose and type of estrogen, and other health risks such as your risks of heart and blood vessel (cardiovascular) disease, cancer risks and family medical history.",NONE
Should women take HRT post-menopause?,"And in 2010, new research found that combined estrogen-progestin HRT increased the risk for more severe forms of breast cancer and increased a woman's chances of dying from the disease or other causes.",AGAINST
Should women take HRT post-menopause?,"Not only were women more likely to develop breast cancer if they took the hormones, researchers wrote, but their tumors tended to be larger and more advanced than breast cancers that developed in women who took a placebo.",AGAINST
Should women take HRT post-menopause?,"Still, even in these cases, women should be on the minimum dose to relieve their symptoms and consider tapering off of their medications over time.",NONE
Should women take HRT post-menopause?,HRT may help alleviate some symptoms.,FAVOR
Should women take HRT post-menopause?,"Good diet will help lower your risk of bone loss, which increases as you age.",NONE
Should women take HRT post-menopause?,Oestrogen-only HRT can only be given to women who have had a hysterectomy (they have no uterus).,NONE
Should women take HRT post-menopause?,"You may notice breast tenderness, headaches, bloating, and mood changes while you're on hormone replacement therapy, especially if you're taking progestin.",AGAINST
Should women take HRT post-menopause?,The Daily Telegraph and other newspapers reported that these 2002 findings ?triggered a collapse in confidence in hormone replacement therapy and the number of women taking it halved?.,AGAINST
Should women take HRT post-menopause?,All of these risks should be considered in deciding whether hormone therapy might be an option for you.,NONE
Should women take HRT post-menopause?,"Other studies soon found HRT also increased the risk of Alzheimer's, dementia, and asthma.",AGAINST
Should women take HRT post-menopause?,Women should not stop hormone therapy based on this study but if they are concerned they should discuss the findings with their doctor.,NONE
Should women take HRT post-menopause?,"Originally planned as a five-year study, the Swedish trial was stopped earlier due to its adverse outcomes in women taking HRT.",AGAINST
Should women take HRT post-menopause?,"The good news is that after women stop taking combination hormone therapy, their risk of heart disease appears to decrease, said Elizabeth G. Nabel, MD, NHLBI director.",AGAINST
Should women take HRT post-menopause?,HRT can also help to lower the risk of osteoporosis  and prevent some of the long term health problems associated with early menopause.,FAVOR
Should women take HRT post-menopause?,"Ovarian cancer is the fifth most common cause of cancer death among women in the UK, accounting for six per cent of all female deaths from cancer.",NONE
Should women take HRT post-menopause?,"This finding is consistent with the rapid drop in  post-menopausal breast cancer incidence rates since 2002, a decrease that has been attributed to the precipitous drop in HRT prescriptions in white, middle/upper class post-menopausal women following the release of the data from these large studies.",AGAINST
Should women take HRT post-menopause?,"This part of the study, reported in JAMA, also found that the estrogen/progestin therapy was ineffective in preventing mild cognitive impairment, a dimming of cognitive function that is less severe than dementia and which sometimes occurs as we age.",AGAINST
Should women take HRT post-menopause?,This new analysis did not suggest that the original studies were poorly performed but it did highlight limitations to what the studies can tell us.,NONE
Should women take HRT post-menopause?,"If you are at risk of heart disease or osteoporosis, and lifestyle changes don't seem to be working, there are many prescription drugs available to help ward off those conditions.",NONE
Should women take HRT post-menopause?,An analysis by WHI investigators found that HRT caused or worsened urinary incontinence in participants in the trial.,AGAINST
Should women take HRT post-menopause?,"If you do use HRT, you'll need to have an annual checkup, including a blood-pressure check, breast and pelvic exams, and a Pap test.",NONE
Should women take HRT post-menopause?,"A study of one million women, run by Cancer Research UK scientists, has shown that different types of HRT can increase the risk of different cancers.",AGAINST
Should women take HRT post-menopause?,"In 2003, Swedish researchers halted a study of HRT in women,   because women taking  HRT had three times the rate of recurrence or of new tumors compared to women who received other treatments for menopausal symptoms ",AGAINST
Should women take HRT post-menopause?,Long-term systemic hormone therapy for the prevention of postmenopausal conditions is no longer routinely recommended.,AGAINST
Should women take HRT post-menopause?,Hormone therapy (as it's now called) was also thought to have the long-term benefits of preventing heart disease and possibly dementia.,FAVOR
Should women take HRT post-menopause?,"The cardiovascular and cancer risks of estrogen plus progestin outweigh any benefits -- and a 26 percent increase in breast cancer risk is too high a price to pay, even if there were a heart benefit, said Claude Lenfant, MD, director of the National Heart, Lung, and Blood Institute, the agency that halted the study.",AGAINST
Should women take HRT post-menopause?,Several newspapers have today reported that hormone replacement therapy (HRT) does not increase the risk of breast cancer.,FAVOR
Should women take HRT post-menopause?,"This is because estrogen alone, when not balanced by progesterone, can stimulate growth of the lining of the uterus, increasing the risk of uterine cancer.",FAVOR
Should women take HRT post-menopause?,"For patients who are at higher risk of breast cancer, Bitner explores alternative therapies for menopausal symptoms that will reduce exposure to progesterone.",AGAINST
Should women take HRT post-menopause?,"As mentioned, doctors choose to prescribe progestin along with estrogen because estrogen taken alone can increase the risk of uterine cancer, unless you've had a hysterectomy.",AGAINST
Should women take HRT post-menopause?,"This was a reanalysis of three studies suggesting that HRT caused an increased risk of breast cancer, to see whether the association was actually causal.",NONE
Should women take HRT post-menopause?,"Despite the health risks, systemic estrogen is still the most effective treatment for menopausal symptoms.",FAVOR
Should women take HRT post-menopause?,Results showed that women were at increased risk of breast cancer while taking combination HRT.,AGAINST
Should women take HRT post-menopause?,There is no evidence that HRT or vaginal oestrogen after treatment for cervical cancer stimulates your cervical cancer to grow again.,FAVOR
Should women take HRT post-menopause?,Researchers found that women taking estrogen combined with progesterone had a 39 percent greater risk of urinary incontinence than participants taking a placebo.,AGAINST
Should women take HRT post-menopause?,"The revised absolute risk increase appears to now sit at just under 1 extra case per 10,000 women per year; somewhat less than the study initially suggested.",NONE
Should women take HRT post-menopause?,But a study reported in the Journal of the American Medical Association links the use of estrogen alone as a hormone replacement therapy to a possible increase in the risk of ovarian cancer.,AGAINST
Should women take HRT post-menopause?,The analysis found that all three studies failed to meet the majority of the criteria and therefore none of the studies was able to establish whether HRT increases the risk of breast cancer.,FAVOR
Should women take HRT post-menopause?,"A 2002 study called the Women's Health Initiative (WHI), designed to explore the benefits and risks of combined estrogen-progestin HRT was halted three and a half years before the intended end of the study period, because researchers observed a 26 percent increase in the relative risk of breast cancer.",AGAINST
Should women take HRT post-menopause?,"The women on combined HRT  had a 41 percent increase in the rate of strokes, twice the number of blood clots, and a 26 percent increase in invasive breast cancer rates.",AGAINST
Should women take HRT post-menopause?,"There is an increased risk of breast cancer with HRT, which has been well documented.",AGAINST
Should women take HRT post-menopause?,"In the UK, for every 1000 women using any type of HRT for 5 years from age 50 there is thought to be 1 extra case of ovarian cancer.",AGAINST
Should women take HRT post-menopause?,"Study Suggests Progestin, Not Estrogen, Is the Real Cancer Culprit in Hormone Replacement Therapy.",NONE
Should women take HRT post-menopause?,"In 2007, a similar Oxford University study concluded that 1,000 British women may have died from ovarian cancer since 1991 because they have taken HRT.",AGAINST
Should women take HRT post-menopause?,In the days since the study was released examination of the relative and absolute risk calculations have shown them to be incorrect.,AGAINST
Should women take HRT post-menopause?,"A leading cancer charity said this was a ""modest increase on a relatively uncommon cancer. "".",AGAINST
Should women take HRT post-menopause?,"Scientists behind the latest study, which looked at data from 52 separate studies including 21,500 women with ovarian cancer, say it proves there is a link between HRT and ovarian cancer.",AGAINST
Should women take HRT post-menopause?,"For example, if you started your?periods at a young age and experienced the?menopause at a late age, you'll have been exposed to oestrogen over a longer period of time.",NONE
Should women take HRT post-menopause?,"Since the results of the WHI were initially published, other large studies have supported its major conclusions of HRT causing breast cancer.",AGAINST
Should women take HRT post-menopause?,"Further, carefully designed studies are needed to determine whether HRT does indeed cause an increased risk of breast cancer.",NONE
Should women take HRT post-menopause?,"The benefits of hormone therapy may outweigh the risks if you're healthy and experience moderate to severe hot flashes or other menopausal symptoms, have lost bone mass and either can't tolerate or aren't benefitting from other treatments, stopped having periods before age 40 (premature menopause) or lost normal function of your ovaries before age 40 (premature ovarian insufficiency).",FAVOR
Should women take HRT post-menopause?,"Also in 2003, researchers in the Million Women Study in the United Kingdom reported that the use of all types of post-menopausal HRT resulted in a statistically significant increase in the risk of breast cancer.",AGAINST
Should women take HRT post-menopause?,"Women who are taking HRT for menopausal symptoms or who used to take HRT should note the advice from Cancer Help UK, which states that any cancer risk associated with HRT reduces to a normal level five years after you stop taking HRT.",AGAINST
Should women take HRT post-menopause?,The researchers wanted to determine whether the association between HRT and breast cancer actually showed that HRT caused an increased risk in breast cancer.,NONE
Should women take HRT post-menopause?,"Between 1995 and 2000, several epidemiological studies indicated that use of combined estrogen-progestin hormone replacement therapy (HRT) treatments led to an increase in invasive breast cancer .",AGAINST
Should women take HRT post-menopause?,"The risk continues to increase slightly the longer you take HRT, but returns to normal once you stop taking it.",AGAINST
Should women take HRT post-menopause?,Today?s news reports are based on a new analysis of the data from the Million Women Study and two other studies.,NONE
Should women take HRT post-menopause?,"The University of Oxford research, in the Lancet, found an extra case for every 1,000 women taking the drugs for five years from the age of 50.",AGAINST
Should women take HRT post-menopause?,HRT which uses oestrogen-only increases the risk of womb cancer.,AGAINST
Should women take HRT post-menopause?,HRT is very effective in easing many of the symptoms of menopause that women have.,FAVOR
Should women take HRT post-menopause?,The researchers also looked at the biological plausibility of any causal link.,NONE
Should women take HRT post-menopause?,They appraised each study against nine criteria that would need to be met before it was possible to say whether HRT caused breast cancer.,NONE
Should women take HRT post-menopause?,Ovarian cancer is often difficult to diagnose as the symptoms are similar to irritable bowel syndrome and other conditions.,NONE
Should women take HRT post-menopause?,"Further refining the data collected, a secondary analysis of the WHI study found evidence to suggest that women who begin hormone therapy within 10 years of menopause may have less of a risk of heart disease than women who are farther from menopause.",FAVOR
Should women take HRT post-menopause?,But some data suggest that estrogen can decrease the risk of heart disease when taken early in postmenopausal years.,FAVOR
Should women take HRT post-menopause?,"At the moment there isn't enough research to say whether, above a certain dose, the progestogen can outweigh the oestrogen and actually reduce the risk of womb cancer overall.",NONE
Should women take HRT post-menopause?,  Women taking the combined HRT were almost twice as likely as the placebo group to die of breast cancer (and 57 percent more likely to die of other causes).,AGAINST
Should women take HRT post-menopause?,"The findings from the study suggest that taking hormone replacement therapy (HRT)?for the menopause, even for just a few years, is associated with an increased risk of developing ovarian cancer.",AGAINST
Should women take HRT post-menopause?,"Also, especially when taken for more than a few years, hormone therapy increases the risk of breast cancer, a finding confirmed in multiple studies of different hormone therapy combinations, not just limited to a combination estrogen-progestin pill (Prempro).",AGAINST
Should women take HRT post-menopause?,"For women with intact uteri, estrogen only treatment is not an acceptable option, because estrogen-only treatment leads to a statistically significant increased risk for uterine cancer .",AGAINST
Should women take HRT post-menopause?,"Once a woman stops using HRT, her risk of breast cancer will start to drop back down again.",AGAINST
Should women take HRT post-menopause?,Data from the Million Women Study suggest that the benefits of the estrogen-only treatment might not apply to women at higher risk for a diagnosis of breast cancer.,AGAINST
Should women take HRT post-menopause?,When a woman stops taking HRT the risk starts to go back down over time.,AGAINST
Should women take HRT post-menopause?,There are two main types of HRT namely (i)  ?oestrogen only HRT? which contains only  oestrogen and (ii)  ?combined HRT? which contains both oestrogen and a progesterone.,NONE
Should women take HRT post-menopause?,"If you are taking the combined hormone pill for the long-term treatment of chronic disease such as osteoporosis, federal researchers have urged that you and your doctor discuss the possibility of stopping the therapy or tapering it off.",AGAINST
Should women take HRT post-menopause?,Deciding which type of HRT to use can be difficult.,NONE
Should women take HRT post-menopause?,Hormone replacement therapy (HRT) involves taking female sex hormones to replace hormones that your ovaries no longer produce after menopause.,NONE
Should women take HRT post-menopause?,"It?s important to remember that if you are in early menopause (ie. under 45) rather than natural menopause, HRT will just be replacing the hormones that would normally be produced at your age.",NONE
Should women take HRT post-menopause?,A long-term review of two clinical trials has shed new light on menopausal hormone therapy and breast cancer risk over time.,NONE
Should women take HRT post-menopause?,"Many bothersome symptoms associated with menopause, including hot flashes and mood swings, frequently get better on their own.",AGAINST
Should women take HRT post-menopause?,"Prof Dame Valerie Beral, professor of epidemiology and director of the cancer epidemiology unit at the University of Oxford, called for guidelines to be changed to warn women of the link between HRT and ovarian cancer.",AGAINST
Should women take HRT post-menopause?,"If you decide to use HRT, try estrogen-only formulations and use it for as brief a time as possible.",AGAINST
Should women take HRT post-menopause?,"However, the latest news about associated health risks has led doctors to believe that the cancer risks are serious enough to outweigh the benefits of the therapy for many women.",AGAINST
Should women take HRT post-menopause?,"Systemic estrogen ? which comes in pill, skin patch, gel, cream or spray form ? remains the most effective treatment for relief of troublesome menopausal hot flashes and night sweats.",FAVOR
Should women take HRT post-menopause?,"Although HRT use fell rapidly about a decade ago, in the UK and the US around six million women are still using the treatment, which counters hot flushes, mood swings and other symptoms of the menopause.",NONE
Should women take HRT post-menopause?,There is evidence that the progestogen part of combined HRT can counteract the cancer-causing effects of the oestrogen part.,FAVOR
Should women take HRT post-menopause?,"WHI study on HRT usage showed that 38 women are being diagnosed with breast cancer per 10,000 women who are taking the combined HRT per year as compared to 30 women per 10,000 who are not using HRT. ",AGAINST
Should women take HRT post-menopause?,"HRT drugs are used to alleviate the symptoms of the menopause, which can be so severe they interfere with day-to-day life.",FAVOR
Should women take HRT post-menopause?,"For most women with menopausal symptoms or those thought to be at risk of osteoporosis, the benefits of taking HRT outweigh the risks.",FAVOR
Should women take HRT post-menopause?,The original research found that women who had taken HRT were twice as likely to develop breast cancer and more likely to die.,AGAINST
Should women take HRT post-menopause?,More research needs to be carried out in this area before this link is confirmed.,NONE
Should women take HRT post-menopause?,"Taking HRT for five years is linked to one extra case of ovarian cancer per 1,000 women.",AGAINST
Should women take HRT post-menopause?,The meta-analysis also finds a reduced risk of mucinous ovarian cancer with HRT use.,FAVOR
Should women take HRT post-menopause?,And there are a variety of nonhormonal therapies to treat bladder problems and vaginal dryness associated with menopause.,AGAINST
Should women take HRT post-menopause?,"In view of this latest news, some doctors are reevaluating the safety of estrogen replacement therapy for everyone except women who have had a hysterectomy and who have had both ovaries removed.",AGAINST
Should women take HRT post-menopause?,"It is important to note that the largest Randomised trial of HRT in post menopausal women, The Women?s Health Initiative, did not find any increase in risk of ovarian cancer for users of oestrogen or oestrogen plus progestogen therapy after more than 5 years use.",FAVOR
Should women take HRT post-menopause?,Many factors aside from HRT influence breast cancer risk.,NONE
Should women take HRT post-menopause?,But the picture for combined HRT is a bit more complicated.,NONE
Should women take HRT post-menopause?,"The authors of an article on the trial's results, published in JAMA, point out that the percentage of cancer risk was high in women taking HRT, compared to women who didn't take hormones",AGAINST
Should women take HRT post-menopause?,"Out of 10,000 women taking HRT, seven more would be expected to have coronary heart disease events, eight more would have breast cancer, eight more would have strokes, and eight more would have blood clots.",AGAINST
Should women take HRT post-menopause?,Women have a one in 50 chance of developing ovarian cancer in their lifetime .,NONE
Should women take HRT post-menopause?,"Use of hormone therapy changed abruptly when a large clinical trial found that the treatment actually posed more health risks than benefits for one type of hormone therapy, particularly when given to older postmenopausal women.",AGAINST
Should women take HRT post-menopause?,Your risk of developing breast cancer may rise slightly with the amount of oestrogen?your body is exposed to.,AGAINST
Should women take HRT post-menopause?,New research shows that existing studies can only tell us that there may or may not be a link between HRT and increased risk of breast cancer.,NONE
Should women take HRT post-menopause?,"HRT may reduce the risk of bowel cancer, but the evidence is mixed.",NONE
Should women take HRT post-menopause?,Estrogen is prescribed for women who no longer have a uterus.,NONE
Should women take HRT post-menopause?,The effects were the same for the two main types of HRT ? preparations containing just oestrogen and oestrogen together with a progestagen.,NONE
Should women take HRT post-menopause?,"The study, conducted by a team at Oxford University and involving 100 researchers worldwide, found that women who take HRT to combat symptoms of the menopause are 40 per cent more likely to get one of the two most common types of ovarian cancer.",AGAINST
Should women take HRT post-menopause?,The study authors concluded there is a ?greater adverse influence for estrogen and progestin use and somewhat greater benefit for use of estrogen alone.? .,AGAINST
Should women take HRT post-menopause?,"Estrogen therapy may increase the risk of endometrial cancer, so women who still have a uterus usually take estrogen plus progestin.",AGAINST
Should women take HRT post-menopause?,"Scientists found that the rate of ovarian cancer among those who took HRT was 2.6 per 1,000 women over five years.",AGAINST
Should women take HRT post-menopause?,Some women do get side effects with HRT and these will be explained if you choose to use HRT.,AGAINST
Should women take HRT post-menopause?,Using either oestrogen-only or combined (oestrogen and progestogen) HRT increases a woman's risk of ovarian cancer.,AGAINST
Should women take HRT post-menopause?,Women who have had their uterus removed (hysterectomy) don't need to take progestin.,NONE
Should women take HRT post-menopause?,"What often gets lost in the mix when the media discuss HRT is that it brings very real benefits to the quality of life, which should not be discounted.",FAVOR
Should women take HRT post-menopause?,Breast cancer is much more common than either ovarian or womb cancer.,NONE
Should women take HRT post-menopause?,"Today's report confirms the study's primary conclusion that combination hormone therapy should not be used to prevent disease in healthy, postmenopausal women.",AGAINST
Should women take HRT post-menopause?,"In a sub-study of 4,500 women aged 65 and older in the WHI, those on the HRT regimen were found to be twice as likely to develop Alzheimer's disease or another form of dementia within five years compared with women who took a placebo.",AGAINST
Should women take HRT post-menopause?,"Unfortunately, few effective alternative treatments exist for menopausal symptoms that are severe.",FAVOR
Should women take HRT post-menopause?,"Replacing the lost estrogen with hormone supplements can alleviate these problems, which may include hot flashes, depression, mood swings, vaginal dryness, sleep disturbances, and clouded thinking.",FAVOR
Should women take HRT post-menopause?,New research confirms HRT risks outweigh benefits .,AGAINST
Should women take HRT post-menopause?,The researchers concluded that HRT may or may not increase the risk of breast cancer and none of the three studies is able to establish that it does.,NONE
Should women take HRT post-menopause?,?oestrogen only HRT? is used for women who have had a hysterectomy.,NONE
Should women take HRT post-menopause?,"Studies have shown that the more days per month a woman uses progestogen, as part of combined HRT, the less the increase in risk of womb cancer.",FAVOR
Should women take HRT post-menopause?,Replacing estrogen can help ease those symptoms.,NONE
Should women take HRT post-menopause?,"This means that, if you look at the total effect of HRT on these types of cancer, combined HRT is linked to more cases than oestrogen-only HRT, because of its effect on the risk of breast cancer.",AGAINST
Should women take HRT post-menopause?,"In the largest clinical trial to date, a combination estrogen-progestin pill (Prempro) increased the risk of certain serious conditions, including: Heart disease, Stroke, Blood clots and Breast cancer.",AGAINST
Should women take HRT post-menopause?,"And if they use HRT for over 10 years, their risks are even higher.",AGAINST
Should women take HRT post-menopause?,"After menopause, a woman?s ovaries stop producing the hormone oestrogen.",NONE
Should women take HRT post-menopause?,"Although there had been some reports that women on HRT developed less aggressive cancers, the researchers found that was far from the case.",AGAINST
Should women take HRT post-menopause?,"HRT, a pharmaceutical hormone that often includes a combination of estrogen and progestin, is considered a known human carcinogen.",AGAINST
Should women take HRT post-menopause?,Early menopause typically lowers the risk of most types of breast cancer.,FAVOR
Should women take HRT post-menopause?,Estrogen taken without progestin can cause uterine cancer.,AGAINST
Should women take HRT post-menopause?,"Hormone therapy, particularly estrogen combined with a progestin, can make your breasts look more dense on mammograms, making breast cancer more difficult to detect.",AGAINST
Should women take HRT post-menopause?,Hormone replacement therapy ? medications containing female hormones to replace the ones the body no longer makes after menopause ? used to be a standard treatment for women with hot flashes and other menopause symptoms.,FAVOR
Should women take HRT post-menopause?,"As much of the UK media pointed out, while the risk increase found here is worth noting and investigating further, women should not stop taking HRT without consulting their doctor.",NONE
Should women take HRT post-menopause?,"If you are worried about taking HRT, you should discuss the risks and benefits relating to your individual situation with your doctor.",NONE
Should women take HRT post-menopause?,The researchers also said that the randomised controlled trial of oestrogen-only HRT had shown no increased risk of breast cancer.,FAVOR
Should women take HRT post-menopause?,"One of the best things women can do, according to the National Cancer Institute (NCI), is to adopt a healthy lifestyle -- including not smoking, getting regular exercise, and having a good, nutritious diet.",NONE
Should women take HRT post-menopause?,"If you have a personal history of breast cancer or are at higher risk, HRT may not be safe.",AGAINST
Should women take HRT post-menopause?,"According to the National Cancer Institute, evidence regarding risks and benefits come from the clinical trials conducted as part of the Women?s Health Initiative (WHI).",NONE
Should women take HRT post-menopause?,"But the impact on ovarian cancer due to HRT has been debated, particularly for those taking the drug for less than five years.",NONE
Should women take HRT post-menopause?,Current research evidence suggests taking HRT can slightly increase your risk of developing ovarian and breast cancer.,AGAINST
Should women take HRT post-menopause?,"More recent analyses clarify that the increased risk of breast cancer in the Women?s Health Initiative study occurred in women taking the combined estrogen-progestin formula, but not in women taking estrogen-only HRT supplements.",AGAINST
Should women take HRT post-menopause?,"As the concern about health hazards attributed to hormone therapy grew, doctors became less likely to prescribe it.",AGAINST
Should women take HRT post-menopause?,"She said: ""The definite risk of ovarian cancer, even with less than five years of HRT, is directly relevant to today's patterns of use - with most women now taking HRT for only a few years - and has implications for current efforts to revise UK and worldwide guidelines.""",AGAINST
Should women take HRT post-menopause?,"When the studies were continued for the estrogen-only arms of the major studies, statistically significant decreases in breast cancer risk were noted in women who had been taking conjugated equine estrogen formulations.",AGAINST
Should women take HRT post-menopause?,This topic has been a contentious issue for some years with a majority of observational studies failing to show an increased risk of ovarian cancer with HRT use whilst two large studies from the UK and Denmark did find an increase.,NONE
Should women take HRT post-menopause?,"Tt is thought that most women in early menopause would benefit from taking HRT, at least until the predicted age of natural menopause ? roughly 52 years of age.",FAVOR
Should women take HRT post-menopause?,In 2015 new research found that there is an increased risk of ovarian cancer even for women who are taking HRT for under 5 years.,AGAINST
Should women take HRT post-menopause?,"In earlier clinical trials, combination hormone replacement therapy (HRT) consisting of progestin plus estrogen was linked to an increased risk of breast cancer and death from that disease.",AGAINST
Should women take HRT post-menopause?,The difference between the women taking HRT and those on placebo was alarming enough to halt at five years a portion of the study that was supposed last more than eight years.,AGAINST
Should women take HRT post-menopause?,Hormone replacement therapy (HRT) is associated with a slightly increased risk of developing breast cancer.,AGAINST
Should women take HRT post-menopause?,"Low-dose vaginal preparations of estrogen ? which come in cream, tablet or ring form ? can effectively treat vaginal symptoms and some urinary symptoms, while minimizing absorption into the body.",FAVOR
Should women take HRT post-menopause?,"The risk of developing breast cancer is increased for women who are using combined HRT, and may also be increased for users of oestrogen-only HRT.",AGAINST
Should women take HRT post-menopause?,"On the contrary, women taking the combined HRT were 25 percent more likely to have an invasive breast cancer than women in the placebo group. ",AGAINST
Should women take HRT post-menopause?,The evidence from studies of women taking HRT has supported these concerns regarding cancer.,AGAINST
Should women take HRT post-menopause?,Some women may be able to take hormone replacement therapy to treat hot flashes and other menopausal symptoms in the short term without any ill effects.,FAVOR
Should women take HRT post-menopause?,"However, further review of clinical trials and new evidence show that hormone therapy may be a good choice for certain women, depending on their risk factors.",FAVOR
Should women take HRT post-menopause?,"This meta-analysis does not suggest that HRT causes ovarian cancer but does find an association between HRT use and increased risk of two specific types of epithelial ovarian cancer, serous and endometroid.",AGAINST
Should women take HRT post-menopause?,"However, the HRT drugs have also been found to reduce the risk of osteoporosis and bowel cancers.",FAVOR
Should women take HRT post-menopause?,"There are several ways HRT can be taken, including as a gel that you rub into your skin, tablets or a patch that sticks onto your skin.",NONE
Should women take HRT post-menopause?,"For women without a hysterectomy, the only recommended hormone replacement therapy is the combination of estrogen and progestin, which causes an increased risk of breast cancer.",AGAINST
Should women take HRT post-menopause?,Another study of the WHI data published in JAMA in 2008 confirmed the health risks associated with long-term use of estrogen/progestin hormone therapy in postmenopausal women.,AGAINST
Should women take HRT post-menopause?,"Within 2.75 years after stopping therapy, the risk was still present but not as high.",AGAINST
Should women take HRT post-menopause?,The reports said that the study that reported the link between HRT and breast cancer in 2002 was ?fundamentally flawed?.,FAVOR
Should women take HRT post-menopause?,"An increase in risk with HRT was seen only for the two most common types of ovarian cancer, serous and endometrioid ovarian cancers, and not for the two less common types, mucinous and clear cell ovarian cancers.",AGAINST
Should women take HRT post-menopause?,"Prof Sir Richard Peto told the BBC News website: ""It's a risk, about a million women in this country have HRT and 1,000 will get ovarian cancer from it.""",AGAINST
