COVID,"Trump is wrong: no evidence

Trump suggests hydroxychloroquine may protect against Covid-19. Researchers say there'… https://t.co/q51JE1qXLD",1
COVID,@CrystaleBarrett @verna_bill @Patrici18898276 @Debbie45801497 @Yamiche The internet is misused. Should people have… https://t.co/JWkW0u0kD0,2
COVID,LA doctor: COVID-19 patients go from 'very ill' to 'symptom-free' in 8 to 12 hours using hydroxychloroquine and zinc https://t.co/meiZeJbavS,2
COVID,NAFDAC raises the alarm over fake chloroquine tablets from China https://t.co/ZUhlnd6Quf,0
COVID,@gtconway3d @realDonaldTrump Healthcare workers report shortages of essential medicines (Tylenol &amp; those needed for… https://t.co/d5EZ4AVNg8,1
COVID,"Navarro pointed to the handouts, which reportedly included printouts of studies on hydroxychloroquine from around t… https://t.co/GpYUIskyBj",2
COVID,"COVID-19: Chloroquine phosphate 250mg tablets is fake, NAFDAC warns https://t.co/p0LMEfvkVJ via @MarketForcesA… https://t.co/jt19ng1cnt",1
COVID,"What is Trump's obsession with  hydroxychloroquine? For sure it is simply to establish as a fact, his previous comm… https://t.co/MqRFqONIly",1
COVID,Novartis trends as Trump accused of pushing unproven use of hydroxychloroquine made by pharmaceutical company https://t.co/BpT8IBDzee,1
COVID,"@CNN This dude has affinity for controvers
#COVID19 #Hydroxychloroquine",0
COVID,"@Jibrizyaintshit @jaredborne @jackiefell That's FALSE. It works, Why do Fauci and ""other medical pros"" want more pe… https://t.co/FjYuzwGvD5",2
COVID,LA doctor: COVID-19 patients go from 'very ill' to 'symptom-free' in 8 to 12 hours using hydroxychloroquine and zin… https://t.co/mTxXhsANyU,2
COVID,@ngiocoli @gianlucac1 No Evidence of Rapid Antiviral Clearance or Clinical Benefit with the Combination of Hydroxyc… https://t.co/SlZkHeULWA,1
COVID,"Nothing's going to be normal after they roll out hydroxychloroquine.
We will recover and you hold the coronavirus p… https://t.co/RAfZsSlVuV",1
COVID,"@TerryH656 @seanhannity @NYGovCuomo Jeremy Faust MD MS

Patients with lupus, arthritis, other conditions are *alrea… https://t.co/s3kIUrswUH",1
COVID,.@DrAmithaMD and @bfs82466 have made good points to me about not commenting on tweets in a way that gets the bad in… https://t.co/BrP8zTTsJy,1
COVID,"@HuangDina There is no approved or recognized safe dose of chloroquine for treatment of COVID-19. The term ""overdos… https://t.co/3GCqpuR4gC",0
COVID,"@BCollins19 @AnnaEseoLW @greeneyes2162 @Fionak131 @Salacia_sea @Yamiche @Rx_Ed ""On Tuesday (March 24), New York beg… https://t.co/4V0DxqcVM3",0
COVID,WOW! Dr. Fauci Cheered Hydroxychloroquine Success Treating MERS Coronavirus in 2013... But Today He's Skeptical...… https://t.co/xcmCXo0oEF,2
COVID,"@Nauseant9 Jeremy Faust MD MS

Patients with lupus, arthritis, other conditions are *already* on hydroxychloroquine… https://t.co/tpsx0eAY1n",1
COVID,"@ktulenko Jeremy Faust MD MS

Patients with lupus, arthritis, other conditions are *already* on hydroxychloroquine.… https://t.co/vwEw7Wm8EL",1
COVID,@AndreasShrugged @ScottAdamsSays How many of them developed severe symptoms how many Lupus patients on respirator o… https://t.co/mTGbm1ZuD8,2
COVID,"@meister4weho @kylegriffin1 Doctors can legally prescribe FDA-approved drugs for any disease, preliminary studies o… https://t.co/Vk6X5dpLhO",1
COVID,hydroxychloroquine is cheap BIG PHARMA wants a more expensive remedy for corona. I wonder how much the BIG PHARMA l… https://t.co/f0pt3yi3Bo,2
COVID,@V2019N @T_Inglesby @JHSPH_CHS @ScottGottliebMD @AEI @mlipsitch @CCDD_HSPH @neil_ferguson @MRC_Outbreak… https://t.co/F5yJbEZl9E,0
COVID,Refuses to send masks to Canada BUT: Trump requests Modi to release Hydroxychloroquine ordered by US… https://t.co/zIEeGiJuh7,0
COVID,"Australian researchers telling the solution for corona 1) anti HIV drug 2) anti malaria drug ( chloroquine ), why don't we test?",2
COVID,All countries with lower rates of infection from #COVID19 are areas of Malaria infestation.  The use of anti malari… https://t.co/uYC8gkvFpa,2
COVID,This is the same person who tweeted that Trump was just speaking gibberish when he said he was hopeful that hydroxy… https://t.co/GvpO68Io1g,2
COVID,One woman shares how the shortage of hydroxychloroquine has her worried she may not be able to refill her lupus med… https://t.co/0fdveGgv3w,0
COVID,@ChrisCuomo you did NOT get the #coronavirus a month ago b/c of @realDonaldTrump #travelban. Its not that courageou… https://t.co/YIAJXSPedO,1
COVID,@MarionKoopmans In South Korea a clinical trial with 141 participants for ciclesonide (Alvesco) has just been annou… https://t.co/hHZjXehRw1,0
COVID,"COVID-19 Update 8: Zinc and chloroquine for the treatment of COVID-19?

We have been asked again and again - “What… https://t.co/Cq2WkJcnvl",0
COVID,A small trial involving 62 #COVID19 patients admitted to the Renmin Hospital of Wuhan University has found that the… https://t.co/McrjnfftKU,2
COVID,@sachiko_koyama @jenheemstra In South Korea a clinical trial with 141 participants for ciclesonide (Alvesco) has ju… https://t.co/eJYy9u5Ctx,0
COVID,"Dr. Stephen Smith, a contageous disease specialist, on the @IngrahamAngle,  claimed that after 5 days on… https://t.co/IeMJGbPhmQ",2
COVID,A small trial finds that hydroxychloroquine is not effective for treating coronavirus via @TC_Africa https://t.co/565L4GsNRq,1
COVID,"56"" succumbed under pressure from USA &amp; Brajil ? 
Domestic requirements fulfilled? 
""Govt gives in to demands from… https://t.co/nsm9Vv4Bky",0
COVID,"@RudyGiuliani @DianneM09206607 @realDonaldTrump
 THANK YOU FOR #RightToTry 👏👏👏

FDA NEWS RELEASE💥
Coronavirus (COVI… https://t.co/7gaT7N8UXS",2
COVID,"#GlobalPandemic
#COVID19
#CoronavirusUSA

#Chloroquine

🔥Can't believe folk are choosing to listen to a reality TV… https://t.co/b6Pi4F9oXD",1
COVID,"Of this registry of #cv19-infected patients with rheumatological disease (e.g. rheumatoid arthritis and lupus), a q… https://t.co/dgFV027RFb",0
COVID,@RNCResearch @benshapiro Cuomo dragging his feet on using hydroxychloroquine  to keep his covid19 infection numbers… https://t.co/BNUtCAlsRi,2
COVID,@LynnCareySaylor @kernelofwisdom @tommyhazeinc @geoffpilkington Then I probably misread somewhere or it was that ot… https://t.co/DqOD2QhNIr,1
COVID,"Ah, there's that other shoe... 

Hydroxychloroquine Maker Paid Michael Cohen for Trump Access | Law &amp; Crime https://t.co/3FKpS8eTSI",1
COVID,"India plays US' friend in need, allows hydroxychloroquine export to fight covid https://t.co/pqNvA07WWW",2
COVID,"""When CNN's Jeremy Diamond asked [Dr. Anthony] Fauci to comment about [hydroxychloroquine] during an impromptu Whit… https://t.co/wDEip0vAwz",0
COVID,"@realDonaldTrump CNN
President Trump has twice tested negative for coronavirus, but has said he ""may take"" the drug… https://t.co/SCBUGxHU30",1
COVID,"@realDonaldTrump lies. To set the record straight: 
-We haven't shut down travel from China. 
-We aren't testing pe… https://t.co/P8pRKpnwKb",1
COVID,Hydroxychloroquine Maker Paid Michael Cohen for Trump Access | Law &amp; Crime https://t.co/sSWygx3C05 Sheds light on this..,1
COVID,@johncardillo @neesietweets Dr. Vladimir Zelenko has now treated 699 coronavirus patients with 100% success using H… https://t.co/qH4RlDXrJ2,2
COVID,@repMNM @scottwongDC @57Delmar @realDonaldTrump Chloroquine can be deadly if not administered properly. It also is… https://t.co/R0n14GVllo,1
COVID,@funder @RepGalonski BREAKING: psychotic orange clown discovered roaming the sewers of Washington DC luring Coronav… https://t.co/VS6qgXSJIp,1
COVID,"Pharma-Funded Group Tied to a Top Trump Donor Is Promoting Malaria Drug to the President
Founded by one of Trump's… https://t.co/dcnNwggn2i",1
COVID,"@maddow claimed that hydroxychloroquine was a fairy tale.

I sincerely hope that her fans who have COVID-19 ignore… https://t.co/NM5pbS6gVO",2
COVID,"Trump and friends bought stock in hydroxychloroquine manufacturing company, the drug he’s been promoting as COVID-1… https://t.co/6IxGCkoR4T",1
COVID,"Hey UK National Health: Give him hydroxychloroquine...

BREAKING: Boris Johnson Moved to ICU as Coronavirus Conditi… https://t.co/kz24cr63Ta",2
COVID,@resurgentsheep For the hydroxychloroquine and zpack combo to work it has to be given as soon as covid-19 is detect… https://t.co/s0tUmr9qjI,2
COVID,"If I'm not mistaken, Hydroxychloroquine is used ""off label"" for lupus. Meaning it was originally for malaria, but f… https://t.co/xXkSw3HvLH",0
COVID,@realDonaldTrump Fauci &amp; journalists claim hydrochloroquine is 'anecdotal'. What a slam on the doctors featured on… https://t.co/x9rh6BVCCD,2
COVID,"@RepMaxineWaters I have friends that came down with COVID-19, their doctors prescribed hydroxychloroquine + ZPak an… https://t.co/1YwG4BYmQx",2
COVID,"Ignoring Expert Opinion, Trump Again Promotes Use of Hydroxychloroquine - The New York Times https://t.co/23LRtHyOso via @GoogleNews",1
COVID,"No, President Trump, hydroxychloroquine is not approved by the FDA for coronavirus and it has serious side effects - https://t.co/RgZH4sM1lK",1
COVID,"#chloroquine is not a benign medicine, my mom took it for years 4 lupus, had kidney, eye complications, often wonde… https://t.co/yVLImHhHZz",1
COVID,https://t.co/Yd8Lget1pQ.                                 Looks like President Trump was right about trying to use H… https://t.co/NIe9CpwebS,2
COVID,"@realDonaldTrump. Keep promoting the Hydroxychloroquine. BUT IT HAS TO BE TAKEN WIT ZINC!!!

https://t.co/0xFaEirzvN",2
COVID,XWAYCOMEDY: Coronavirus: Fake chloroquine 250mg tablets now in... https://t.co/VFroOQSutw,0
COVID,"@funder @RepGalonski That’s right. Trump is stockpiling hydroxychloroquine, denying it those with lupus because he… https://t.co/SAtOrmiUKq",0
COVID,@Dr_Priester @Invignette @bschapiroMD @Alyssa_Milano @mercguybrarian Our Hospitalist told me this AM all COVID pati… https://t.co/Tc3PI7BzCs,2
COVID,@ericswalwell @welcometomannys The President's obsession with hydroxychloroquine is both suspicious and dangerous.… https://t.co/ZEQfq9ad9P,1
COVID,@funder Whoever is promoting hydroxychloroquine as a cure for Coronavirus should try and take it themselves. I’m re… https://t.co/1Ilgp2gZDw,1
COVID,"BTW, @SECNAV stands by his comments.

The new thinking: Saving lives is stupid.  Selling untested cures for your ow… https://t.co/FflT7PoqOU",1
COVID,"@MSNBC As Navarro states, ""In the New York health and hospital system, virtually every patient who is presenting wi… https://t.co/CLnXjLNxdk",1
COVID,@atrupar Please learn more about #Chloroquine for #COVID19 and #quinism @TheQuinismFdn or chat with @RemingtonNevin… https://t.co/5gRyUfO1qZ,0
COVID,@SebGorka @realDonaldTrump Me to becouce I wrote that drugs threaten AIDS will cure Covid before @realDonaldTrump m… https://t.co/cUJsdPAQ2E,2
COVID,"@DrEricDing @janeinak Is this a surprise to people? They stopped trials of hydrochloroquine in China months ago, be… https://t.co/7Rio5DZ1a7",1
COVID,"Professor says Hydroxychloroquine has at best a mild affect on 2 studies &amp; anecdotal evidence is ""utter nonsense""
I… https://t.co/vvjkY5tsve",2
COVID,Hydroxychloroquine rated ‘most effective therapy’ by doctors for coronavirus: Global survey - https://t.co/HRItDyTILS,2
COVID,LA doctor: COVID-19 patients go from 'very ill' to 'symptom-free' in 8 to 12 hours using hydroxychloroquine and zinc https://t.co/XQzp9yTRZQ,2
COVID,I have mixed emotions about the kerfuffle over #Hydroxychloroquine. I generally don't believe much that Trump says… https://t.co/2B15F2xNhp,2
COVID,"@steveroh @Laurie_Garrett Not true. He called it a ""game changer"" during a news conference and on Twitter and told… https://t.co/C98DGtwOGA",0
COVID,Trump grilled over continued promotion of hydroxychloroquine to treat coronavirus https://t.co/xmzux82uPz,1
COVID,"@CillizzaCNN Peter Navarro...American HERO

Chris Cilizzard...Wants Americans to Die
    #FireFauci… https://t.co/n55tpOt63N",2
COVID,"Ah, there it is.  ""Major Producer of Hydroxychloroquine Once Paid Michael Cohen Hefty Sum for Access to Trump""
https://t.co/O1Cy213D1X",1
COVID,@drsanjaygupta @kaitlancollins @AC360 @CNNnewsroom Even if #Hydroxychloroquine is safe and efficacious in treating… https://t.co/hfqVho2OuT,0
COVID,Chloroquine and Hydroxychloroquine not licensed for coronavirus (COVID-19) treatment https://t.co/ZUj5ALYfXZ,1
COVID,the media is having a freak out of chloroquine but its working for a Doctor on Joe Biden's podcast? i am smelly the… https://t.co/FBZwc3zv4f,2
COVID,"Well, @POTUS ⁦@realDonaldTrump⁩ was right {again}.

Want to bet the #FakeNews media will stifle this truth {again}?… https://t.co/uPb4NauUNX",2
COVID,"@BechirSaied For COVID-19, chloroquine and hydroxychloroquine should preferably be used in the context of clinical… https://t.co/fYcrw0M9pW",0
COVID,Here's some actual credible non-hyperbolized information about the possible efficacy of hydroxychloroquine in treat… https://t.co/a3CGQlc0u6,2
COVID,@tatertroll @Jali_Cat I will call it! BioWeapon has PEAKED!  President Trump was Right again with Hydroxychloroquin… https://t.co/WqTEpeI7JP,2
COVID,"The clinical trial that’s being conducted in Detroit is not a vaccine for COVID19!

2. No one is getting anything b… https://t.co/6hMdBjbgmx",0
COVID,Hydroxychloroquine: Possible COVID Drug Can Be Toxic to Retinas https://t.co/U6qQ5LjBJS,1
COVID,"@COSProject Time for Fauci to go! This mess is on him! He was unprepared for the inevitable, has given mixed &amp; cont… https://t.co/yljGdCk9dF",2
COVID,NYC Health Department: Majority of Coronavirus Deaths Involve Underlying Conditions. Wouldn’t it be better to give… https://t.co/zfcYHObbf8,2
COVID,"@MikeChillit Self-medication with Hydroxychloroquine against Covid-19 worries France:

https://t.co/ZSaKjnrkho",1
COVID,"Great

Novartis, Mylan and Teva to supply tens of millions of chloroquine tablets to fight COVID-19 https://t.co/u1BdxqgkOd",2
COVID,FLASHBACK: Dr. Fauci Downplayed Hydroxychloroquine 2 Weeks Ago — Now Considered “Most Effective Therapy” for COVID-… https://t.co/9eF10gGSCV,2
COVID,Yes....Hydroxychloroquine has been approved in China nd several other Countries for use in their Hospitals for trea… https://t.co/SJymhuUUp3,2
COVID,@thehill Hydroxychloroquine for 5-days Kills the Coronavirus. God has shown the way. The sooner you take Hydroxychl… https://t.co/5hs9y3DBnb,2
COVID,"Interesting approach against #COVID19
#coronavirus

Open the country, develope herd immunity and if infected admini… https://t.co/8LTlWEwNCp",2
COVID,"#Reminder

Avoid touching face, eyes, mouth. (Any opening)😳

Wash ya hands for 20 seconds 

Cough into sleeve

Don'… https://t.co/o3EZCJMPfZ",1
COVID,@senatemajldr Hydroxychloroquine for 5-days Kills the Coronavirus. God has shown the way. The sooner you take Hydro… https://t.co/vvAtzko11A,2
COVID,"@JoeySalads My version:

-open the economy
-continue social distancing
-test as many people as possible
-targeted q… https://t.co/NbwwR9i2IX",2
COVID,"Hydroxychloroquine, the malaria drug there has been so much buzz about, seemed to help coronavirus patients who wer… https://t.co/vWh1Rr7cM5",2
COVID,"@hipchecked @ChrisBEsq @jsolomonReports @realDonaldTrump He drank chloroquine phosphate, an antiparasitic used in a… https://t.co/qESLMevdZX",0
COVID,@SenGillibrand @GabbyGiffords The BioWeapon has Peaked! Thanks to Trump's Hydroxychloroquine! Wear your mask. Open… https://t.co/NJXKlsOGzj,2
COVID,Hydroxychloroquine rated ‘most effective therapy’ by doctors for coronavirus: Global survey - https://t.co/1x89UkVlpC - @washtimes,2
COVID,@eondrich @KatyinIndy @CNN The BioWeapon has Peaked! Thanks to Trump's Hydroxychloroquine! Wear your mask. Open the… https://t.co/MLZCvjKy8K,2
COVID,@eugenegu @realDonaldTrump That will be a great comfort to the relatives of COVID19 dead who were not given the cha… https://t.co/oZjDXsw3qJ,2
COVID,@alx @GaetaSusan @realDonaldTrump @CNN The BioWeapon has Peaked! Thanks to Trump's Hydroxychloroquine! Wear your ma… https://t.co/KiCAnQAS1f,2
COVID,"Agree... Now just think if the president did not verbally put these 2 words out to the world "" Hydroxy chloroquine""… https://t.co/uXDjbj4UTh",2
COVID,"Who dropped ball #acosta?
Mainstream media! calls #HydroxychloroquineAndAzithromycin #SnakeOil while docs on front… https://t.co/GBpbWg85LI",2
COVID,@realDonaldTrump Sweden is using Hybrid Immunity..Let 90% low or no risk Work &amp; School and Focus on 10% High risk (… https://t.co/9tUiEV6kUu,2
COVID,Use of Hydroxychloroquine and Chloroquine During the COVID-19 Pandemic | Ann Intern Med | ACP | https://t.co/k2aNc7hEtC,0
COVID,"Hydroxychloroquine rated top drug by doctors on front line of COVID-19

Other than the UK the US is the least likel… https://t.co/C1dMQ82Cwg",2
COVID,@realDonaldTrump @CNN Sweden is using Hybrid Immunity..Let 90% low or no risk Work &amp; School and Focus on 10% High r… https://t.co/zHSHKZmg7M,2
COVID,"@AlfonsoFuggetta Credibilita’ OMS:

Jan 14: “No clear evidence of human-to-human transmission of coronavirus""

Feb… https://t.co/wdwon3AtkN",0
COVID,"@Amy_Siskind @realDonaldTrump ""The real push [against] hydroxychloroquine is the fact that Donald Trump liked it. I… https://t.co/n8poEDMiHC",2
COVID,CDC has Known Chloroquine Effective Against Coronavirus Since 2005–Martin J Vincent published study in Virology Jou… https://t.co/bnWcRqBZon,2
COVID,𝗧𝗶𝘁𝗹𝗲: Reply to Gautret et al. 2020: A Bayesian reanalysis of the effects of hydroxychloroquine and azithromycin on… https://t.co/MU25YreOxX,0
COVID,"You may have  other countries people will be treated with Hydroxychloroquine and azithromycin
If you were ill with… https://t.co/8865WaBIhB",2
COVID,"Broke: hyping hydroxychloroquine b/c you're a Trump fanboy

Woke: hyping APN01 b/c you're a UBC fanboy
 https://t.co/AOnfX82HcT",1
COVID,Fake news wants people dead as they keep lying about a drug that doctors say saves Hydroxychloroquine https://t.co/WM5MMDh34X,2
COVID,The government should form a task force of scientists to discuss with local and foreign frontliners what is the bes… https://t.co/o1K0GLyoTM,2
COVID,"As a physicians we put every life, before ours. Dr. Fauci preparing for the next Pandemic with his research, we nee… https://t.co/6cdhW52GiG",2
COVID,"After mocking Trump for promoting hydroxychloroquine, journalists acknowledge it might treat coronavirus | Fox News https://t.co/hcVrgUsxyK",2
COVID,This will be a place to contribute to supporting better outcomes for healthcare workers! Preventing COVID-19 Infect… https://t.co/BKoZv7wYnB,2
COVID,Correct and the last Gov to NOT approve Hydroxychloroquine for coronavirus is Gov Cuomo of New York...a demon rat 🐀… https://t.co/PD4teAyBsc,2
COVID,Wasn’t the media just warning people to not listen to Trump? Didn’t multiple Democratic governors initially ban the… https://t.co/2sYDtDfUTq,2
COVID,"@RishiDesaiMD I saw you placing blame for not being ready for COVID19. I see you worked for CDC, let me ask you, wh… https://t.co/iQyVlX607h",2
COVID,@gigibuddapdx @Vickie627 @Wooflepup @JDW714 @Thumper5465 @AlgrenQ @V1llageLdiot @lou_bruette @MrFly187… https://t.co/UOkfKDHNtM,0
COVID,FDA Approves Chloroquine For Emergency COVID-19 Trials https://t.co/t8uXnd3TZa,2
COVID,"Trend new: *Liu J* et al (Cell Discov) __Hydroxychloroquine, a less toxic derivative of chloroquine, is effective i… https://t.co/Tp1cBjvQTI",2
COVID,@CllrBSilvester I think the government and the pharmaceutical companies are haggling over the price of hydroxychlor… https://t.co/c42Fa9Ikhg,0
COVID,"#Raoult , #civid_19
Hydroxychloroquine rated 'most effective therapy' by doctors for coronavirus: Global survey… https://t.co/ZeBDPxZMmO",2
COVID,"@Mollyke01 @MichaelCoudrey @TheEagleDares An international poll of more than 6,000 doctors released Thursday found… https://t.co/rQM8kkDUp0",2
COVID,Hydroxychloroquine proving an effective treatment for coronavirus patien... https://t.co/JHtOTS2ZJQ via @YouTube,2
COVID,My headline for this story would be 104-year-old man suffering from COVID-19 saved with Hydroxychloroquine… https://t.co/tISDkiXZA2,2
COVID,"@ABcustomcoach @jkenney It is NOT.
There is NO ""tremendous success rate.""
Clinical trials can take a year or more t… https://t.co/i955imvA0V",1
COVID,Ventricular Arrhythmia Risk Due to Hydroxychloroquine-Azithromycin Treatment For COVID-19 - American College of Car… https://t.co/18qvu4JAZe,1
COVID,Can't the networks BLEEP hydroxychloroquine every time this raving lunatic says it? @CNN @MSNBC #COVID19 https://t.co/Lci7z5cdI8,1
COVID,@IngrahamAngle Cardiologists report Hydroxychloroquine can cause serious damage to the heart which would be worse t… https://t.co/VZXXDcTH1r,1
COVID,"@jonathanchait @HotlineJosh Hey Jonathan... right here, now, will you declare publicly that you will never take hyd… https://t.co/MjWj5nV5XB",0
COVID,When did @realDonaldTrump become a doctor? He must have a financial interest in hydroxychloroquine. I am appalled a… https://t.co/H7dKZjpUZy,1
COVID,"#BREAKING
US gov't #Coronavirus TF presser: #Trump is again praising #hydroxychloroquine: ""I'll say it again, what… https://t.co/ONU5Nxehzf",1
COVID,WOW! Dr. Fauci Cheered Hydroxychloroquine Success Treating MERS Coronavirus in 2013... But Today He's Skeptical...… https://t.co/xflkj8kJVN,2
COVID,Long Island doctor tries new hydroxychloroquine for COVID-19 patients https://t.co/0EytBf03vn,2
COVID,"I'm so suspicious about who's making a quick buck off #Hydroxychloroquine, @Yamiche. https://t.co/HPnqudlyeU",1
COVID,"Trump says he 'may take' hydroxychloroquine, even though there's no evidence it's effective or safe to prevent or t… https://t.co/TItTRDFzPR",1
COVID,"Trump says he 'may take' hydroxychloroquine, even though there's no evidence it's effective or safe to prevent or t… https://t.co/uREY1JkyTt",1
COVID,Does @realDonaldTrump  thinks he's a doctor or what???? Suggesting people try hydroxychloroquine to treat Coronavir… https://t.co/6Wg2ULaKDe,1
COVID,DEAD IS NOT A POSITIVE OUTCOME. #antivirals will save lives because of the way #COVIDー19 lodges in lung cells. With… https://t.co/OZ5s3HdK2q,2
COVID,"Not a reassuring press Trump conference. 

Trump went on extended riff about chloroquine, going so far as to sugges… https://t.co/HhcwWoKkfI",1
COVID,"Business Insider - Trump says he 'may take' hydroxychloroquine, even though there's no evidence it's effective or s… https://t.co/OBcT3GHFoG",1
COVID,"quinine in tonic water is a cousin of hydroxychloroquine

it should NOT be used to fight or prevent coronavirus

th… https://t.co/FNOuNtD444",1
COVID,"Trump told the nation to try Hydroxychloroquine an unproven treatment for coronavirus. Sadly, desperate people are… https://t.co/y1dZIveyhE",1
COVID,A small trial finds that hydroxychloroquine is not effective for treating coronavirus via @TC_Africa https://t.co/I678WtvzoF,1
COVID,"Let's CLEAR up a FALSEHOOD Donald Trump is spreading: Patients w/Lupus can't ""catch"" #coronavirus if you're on plaq… https://t.co/gx0trborDn",1
COVID,"When will we see the distribution of Hydroxychloroquine?  FDA has approved it for use against COVID-19, and it work… https://t.co/sEyxVIvlru",2
COVID,@AfricaDesk1 @GeoffsNZViews @taggliatelle @Coltheman1 @JudithCollinsMP NZ and Pacific only testing Hydroxychloroqui… https://t.co/lqqwEtrrE1,0
COVID,Watch how Hydroxychloroquine and zinc work hand in hand to defeat Covid-19. https://t.co/AdfXgeYw2X,2
COVID,"That's our cross in Africa. 
Ohhhh, I forgot. Just blame it on the Pastors. They're the real problem. They're our c… https://t.co/6GCNLZ1bP2",2
COVID,@khalideljaaly @jpogue1 @JGPharmD @PaulSaxMD @GermHunterMD @IDstewardship @ErinMcCreary @ASP_MirandaS @mmPharmD… https://t.co/8JbCgqxCv3,0
COVID,"@Yamiche Holy cow, this Kook-ade tastes like 💩 on 🔥!

.....

#TrumpOwnsEveryDeath from #COVID19 and #Hydroxychloroquine.",1
COVID,"@mizdonna @greenka40 @ddale8 Yes, I did read it.  Fairly useless. It was a poll, and of course hydroxychloroquine i… https://t.co/besekeWhRT",1
COVID,"MAY 1st! @realDonaldTrump @CDCgov
@VP @CDC_eHealth @CDCFlu
REMOVE LOCKDOWN BUT!
GIVE STRICT ADVISORY 4 THOSE MOST A… https://t.co/JIfiDs1TLV",2
COVID,Trump may be pitching hydroxychloroquine as a treatment/vaccine for #covid19 because he's fresh out of poisoned Kool-aid.,1
COVID,"If you take metformin for any reason, you should be aware of this possible severe adverse reaction with hydroxychlo… https://t.co/nGWP3cTM0X",1
COVID,"DJT has a Medical Degree! Who knew! Saturday, he said citizens should take Hydroxychloroquine &amp; z-Pak to fight Covi… https://t.co/mrcPGretW6",1
COVID,"Trump will never understand the coronavirus pandemic unless he sees it firsthand.

He needs to put on a trash bag a… https://t.co/KwrUxEeMOB",0
COVID,WOW! Dr. Fauci Cheered Hydroxychloroquine Success Treating MERS Coronavirus in 2013... But Today He's Skeptical...… https://t.co/C5BQ9UYTqm,2
COVID,Trump says he may take hydroxychloroquine even though theres no evidence its effective or safe to prevent or treat… https://t.co/wusg3DHO0P,1
COVID,"IMPORTANT NOTE: Overlooked in the VA OIG report last month about VA facility readiness related to #coronavirus 

VA… https://t.co/CPbFb8Fov9",0
COVID,"#DonaldQuackTrump diagnosis for today: No need for a ventilator, cds you’ll die anyway, so let me just put you on… https://t.co/IwgIc2jAvd",1
COVID,"Further to this from one of our clinical pharmacist specialists in infectious diseases below... 👇 

Chloroquine, Ib… https://t.co/p9OTOkkdB2",0
COVID,@cvpayne Are there any lupus or rheumatoid arthritis patients in the United States that are taking hydroxychloroqui… https://t.co/cY5hsSuIrs,0
COVID,"FLASHBACK: Dr. Fauci Downplayed Hydroxychloroquine 2 Weeks Ago -- Now Considered ""Most Effective Therapy"" for COVID… https://t.co/k3f9uBvuRV",2
COVID,"‘I May Take It.’ Trump Again Touts Hydroxychloroquine, Which Has Major Potential Side Effects, as COVID-19 Treatmen… https://t.co/pj9Vy0gxNk",1
COVID,"@dudesway77 @Mike_Pence @realDonaldTrump I took the covid test 10 days ago,still haven’t got the results back. but… https://t.co/9griEicCSw",2
COVID,"5) a map of those countries in the world where the chloroquine protocol is being used with great success, including… https://t.co/eAfHjy6pSP",2
COVID,"@Roy_Astro @yabutaleb7 @arctichamster The FDA does not regulate, for example, the use of hydroxychloroquine to trea… https://t.co/gVfm4ze9Lz",1
COVID,"@letian09025709 @CMOH_Alberta Toronto’s HEalth Care Worker pROphylaxis (HEROs)Trial, it's one of the world's first… https://t.co/BYYt5nRU87",0
COVID,Dr. Stephen Smith on effectiveness of hydroxychloroquine: 'I think this is the beginning of the end of the pandemic… https://t.co/pMg8oy8sch,2
COVID,Every patient on my unit getting hydroxychloroquine is on continuous cardiac monitoring so we can make sure they do… https://t.co/Vh1RKepcA2,1
COVID,@45rapedkatie7 The FDA has not approved Chloroquine for the Coronavirus. It is unavailable for approximately two we… https://t.co/0330HfVCme,1
COVID,"Trump says he won't personally wear a face mask despite medical experts advising that the public wear them. 
He 'ma… https://t.co/gO9xbbeQdi",1
COVID,"Cuomo's fight against Chloroquine is totally AGAINST President Trump's tireless work to save LIVES

https://t.co/Irn4v6H8p1",2
COVID,@RennaW It’s worse than censorship. This media person is spewing inflammatory lies. Hydroxychloroquine is safe even… https://t.co/EDxRscvTwm,2
COVID,@IngrahamAngle @DineshDSouza here in Brazil the treatment with hydroxychloroquine is being administered in the firs… https://t.co/fKfh4qudUl,2
COVID,"""You have to release marijuana, cocaine, crack, acid, meth.

But not Hydroxy-chloroquine, that's too much.

The goo… https://t.co/6mJJOVAasX",2
COVID,@jimcramer my wife is RN treating covid patients and although anecdotal it seems hydroxychloroquine is very effecti… https://t.co/0zx2SvvnCg,2
COVID,"Convalescent Plasma therapy looks promising in treating COVID-19 patients, but we the HCPs need to be very careful… https://t.co/R7HS1HAFrh",1
COVID,"Does Trump have #COVID19 + is taking Hydroxychloroquine ⁉️ BC taking this drug away from those that need it i.e.,fo… https://t.co/GVJKMQza4T",1
COVID,"There is no evidence that hydroxychloroquine protects #lupus patients from #coronaviruses. And no, one should not t… https://t.co/P93bxFghaV",1
COVID,"Can the use of hydroxychloroquine (Plaquenil) or chloroquine (Aralen) prevent coronavirus (COVID-19)?
Answer: No. T… https://t.co/WDWEKLHey7",1
COVID,Hey @seanhannity you constantly talk about Biden being an odd fellow...why on earth would a perfectly healthy perso… https://t.co/YEeYh7H6Ha,1
COVID,"This is the dotard's advice for COVID-19. 

A direct quote

""There's a possibility, a possibility, and I say it: wh… https://t.co/2WZogwpOuM",2
